category,rating,label,text_,validity
Clothing_Shoes_and_Jewelry_5,4,OR,"This is a beautiful costume. Nicely constructed with quality materials & a zip-up back. The costume does not look like many of the other cheap princess dresses out there. You will love it! People thought I had made the dress because of the quality look. It fit true to size. Only down side, the elastic at the arms is too tight. I removed the elastic & the sewing still keeps the sleeve shape but this change made it wearable for my daughter. I took  1-star off for the sleeve issue. But overall its a 5-star dress.",0
Clothing_Shoes_and_Jewelry_5,5,OR,"I just received these shoes 2 days ago and love them already. I wore them as soon as they arrived and went shopping in them all day. They are light as a feather and so comfortable. I ordered the gray/pink and they are so cute! I like them so much that I've already ordered another pair in blue/yellow. The only negative thing I could say about these shoes is that they do not keep your feet warm, but that can be remedied by wearing very thick socks. These shoes will be great for the hot summer months.",0
Clothing_Shoes_and_Jewelry_5,5,OR,"This is a light weight suit.  It looked very nice on my 15 year old son when he gave a presentation.  It is nicely tailored.  It looks more expensive than it is because of the tailoring.  I hemmed it myself pretty easily by folding it inside out and sewing up the side seams enough to hold it in place.  He had no problems with it slipping and it looked professional. Usually I use Dritz stitch witchery iron on hem, which I love,  but I couldn't find it at the last minute.",0
Clothing_Shoes_and_Jewelry_5,5,OR,"This is an absolutely amazing blouse. I bought one from Macy's a few years ago, and then went back and bought a second one. They are very versatile, very flattering, layer extremely well under literally everything. They wash well and are wrinkle free.

Since my daughter likes to borrow mine now, I ordered a couple extra of these to tuck away in case, because I have no doubt that they will be a staple for a long long time. Could no longer find them at Macy's. I am 5'8""and around 130 pounds, and a size 6 fits perfectly.",0
Clothing_Shoes_and_Jewelry_5,4,CG,"This top is represented well.  I wear a 10.5 in this top, which is pretty standard.  The material is nice, but the material is not ""good"" enough to be worth the price.  I would definitely buy this one again.  I'm happy with the quality of the shirt.

I did get a free shipping on this shirt for my honest review. I just received it today and I can't wait to get it on my face and see if",1
Clothing_Shoes_and_Jewelry_5,4,CG,"I read that the top of the top was too tight for my liking, so I went with the other pair.  The front of the bottom is slightly too tight.  I would definitely go with a size smaller in the next pair.  If I had to return the top, I would have ordered a size larger.  I'm very happy with the fit and quality of the shoe.  I will keep them, as they are my favorite shoes!Love these shoes!  They",1
Clothing_Shoes_and_Jewelry_5,4,CG,I bought this for my daughter. She loves it. It is very cute and the material is very soft. I had to get a size down but the waist is a perfect length. The color is beautiful and the material is very thin. I wish it was a bit thicker. The material is a bit stretchy but the length is good. The material is very soft and I love it. I would buy it again.This dress is really cute. I received it in a very nice,1
Clothing_Shoes_and_Jewelry_5,5,CG,"I had like five friends that have had the same problem. These were the only ones that I could not find. I am a 32D, and wear a 34D. The sizing was a little on the small side, but it was ok. I was happy with the fit and comfort. I have a wide foot, and had to order a size up. I also ordered a size down, so I am guessing it is just too tight. It's very comfortable.",1
Clothing_Shoes_and_Jewelry_5,4,OR,"I'm allergic to wool, so always on the hunt for warm wool-free socks. These socks are, as advertised, super soft, warm, and super fuzzy... And I mean SUPER FUZZY, as in the fuzz will be all over everything the first few times you wear them. I was cleaning black lint off everything. So I knocked off a star. But! They still fit well, and are incredibly comfortable and very, very warm. And free of wool. Kept my tootsies cozy for a week when I was stuck in mostly 14 degrees F wearing not-appropriately-warm-enough shoes. I'd buy 'em again.",0
Clothing_Shoes_and_Jewelry_5,4,OR,"I am a size 6.5 in most shoes (rarely 6 or 7). I ordered a size 6 at first and the tip was touching my toes, so I ordered a size 7 and they fit better lengthwise. I have very narrow feet, so the size 7 did not provide as much arch support as I would have liked. Nevertheless, the shoes are comfy and I can be on my feet for most of the day (without heavy walking/running). I work at a daycare, so I'm on my feet for the most part (standing). Overall, it's a good buy.",0
Clothing_Shoes_and_Jewelry_5,5,OR,Love them even thou they run a bit large. Will buy them again but next time a size smaller. Just remember each company's size varies so its hard ro say a true size. But once you find a pant you like it don't matter anyhow. I'm a working woman and these are comfortable all day and fit nice over my steel toed work boots and my cowboy boots without being tight. For me that's a major plus cause a lot of bootcut Jeans fit to snug once you try to put them over boots of any  kind.,0
Clothing_Shoes_and_Jewelry_5,2,OR,"I was disappointed. First off when I received the item the box was smashed from delivery for some reason and when I tried on the shoe it just didn't fit right and wasn't the exact color shown. I have plantar fasciitis and the picture just made it look like they had a bit of an arch in them so I wanted to try them, I usually always order asics but since these were on sale I thought I would give them a try. They were just not what I expected and felt bad for having to return them.",0
Clothing_Shoes_and_Jewelry_5,4,CG,"I'm a pretty small girl, and I wear a 10.5 in these shoes, which are pretty much a 6.5 in the heel.  The heel is a little too loose, but it's okay.  I wear a 9.5 in these shoes, which are very comfortable.  They're not very tight, and I'm not sure if they'd stretch as I'd hoped.  I'm hoping they'll stretch a little.  I'd definitely buy another pair if",1
Clothing_Shoes_and_Jewelry_5,4,CG,"I love Minnetonka as an accessory. The only problem is that it comes with a small buckle and the other two have the same buckle, which is annoying.

This is a great accessory. It is light weight and very comfortable. The size is perfect and the strap is very long. I have 2 pairs of Minnetonka shoes and have never had problems with them. They are very comfortable and I wear them to work all the time. I have a hard time finding",1
Clothing_Shoes_and_Jewelry_5,5,CG,I had received a pair of these shoes at a discounted price in exchange for my honest review. I highly recommend them. The fit is perfect and the quality is outstanding. The material is thick and soft and the heel is very comfortable. The size is perfect and the shoe is very comfortable. I would recommend them to anyone.They are a great shoe and they fit perfectly. I love the look and feel of them. I can wear them on my feet all day long. I have ordered another,1
Clothing_Shoes_and_Jewelry_5,5,CG,"This was the perfect bag for me and the materials are good.  I have a large head and a medium.  The bag is a bit small, but not too small.  The color is vibrant and the material is very thin.  I would recommend this bag.Great shoe.  They fit great.  I ordered them in the same size as my regular shoes.  They are very comfortable.  I highly recommend these shoes.I love these shoes! I have been wearing them",1
Clothing_Shoes_and_Jewelry_5,5,OR,Bought for my 16 year old son who is very picky! He loves them. The strap across the top of the foot has a fabric backing that keeps it from rubbing or scratching like slides with the adjustable Velcro straps. He has a narrow foot and these slides fit him well so I'd buy a size up if you have a an average to wide foot. I expected the slim fit per other reviews and purchased his normal shoe size hoping they would be a hit!  Can't go wrong with an UA gift for boys of all ages!,0
Clothing_Shoes_and_Jewelry_5,4,OR,"These are very cute, comfortable sandals. For some reason it's hard to find navy sandals. The way the straps across the foot fit they won't rub my toes at all, and I seem to have very picky feet. I was a little concerned about the top strap. I have a medium width foot and I had to buckle this strap on the tightest setting. At first this strap seemed slightly tight on one foot but eased up right away. I hope this strap doesn't stretch out too much! Hope to enjoy these sandals for a good amount of time.",0
Clothing_Shoes_and_Jewelry_5,4,OR,"I bought this top and two other items using my husband's prime account.  Everything came quickly and on time.  Another review mentioned a smell, I too washed the top and smell gone!  I wear a US 16, bra 36 I, and usually an XXL top; I ordered this top in XXL.  Some other reviewers mentioned somewhat large fit.  So I did expect this top to be a bit large and it is a bit ""flowy"" but in a nice way.  I would describe this top as a t-shirt with a fun hem line.",0
Clothing_Shoes_and_Jewelry_5,5,OR,Loving this garment to pieces. Honestly I love many of this companies items because they fit so well. Normally I have to try something on or be there to gauge the ability for it to fit correctly. Not with this companies items or this garment alone. Be honest with the chart and the item will come to you in a great fit. I've purchased a few of these... washed and wore several times and so far the garment has held up it's moneys worth. Very flattering to the plus size lady. Would purchase from this company again and recommend.,0
Clothing_Shoes_and_Jewelry_5,3,CG,"is a cute dress, like a dressy suit, but I will wear it for a few hours.I bought this for my son, who lives in the North Dakota area.  He is 5'3"" and 175lbs, which was perfect for him.  He ordered a size XL and it fit perfectly!  I did have to wash it a few times to get it to dry, but it still looks good.  He is very pleased with it.This is a great wallet for",1
Clothing_Shoes_and_Jewelry_5,4,CG,"I wanted to love this dress. The quality is just right. I am a 40 year old.I bought this for my son, who lives in the North Dakota area.  He is 5'3"" and 175lbs.  The size was perfect and he was happy with the fit.  The material was soft and comfortable.  The material was not cheap material so I could use it as a bathing suit.  I am not sure if it will last long though, but it will definitely",1
Clothing_Shoes_and_Jewelry_5,5,CG,"Scrubs fit just as expected. I wear an XL and I normally wear an 8. 5 and ordered a 6. 5. The sleeves are long, and the inside is very large. The material is very thin, which is good for winter. The material is very soft, and it's not too thin to be uncomfortable. The material is very stretchy, and it's very comfortable. I highly recommend it for any day wear.",1
Clothing_Shoes_and_Jewelry_5,5,OR,"Here in the Arizona summers, my uniform is sandals and cargo pants. Last year, I had to change from sandals before hiking Sabino Canyon on Friday nights. I'm hoping to skip that step this year with these shoes. We'll see.

The shoes fit well and are comfortable. The color and quality are good. Velcro adjusting straps along with the quick release buckle are a good combination and should last quite a long time since I won't have to work the Velcro fasteners every time I put them on.

Too early to tell if I'd recommend them but I don't anticipate any problems.",0
Clothing_Shoes_and_Jewelry_5,4,OR,"When I first tried out my skeletoes I was very happy, the cushioning was a great transition towards vibrams/near bearfoot running, and they were still light and flexible. I loved the 4 toes as they were much easier to get in and out of than 5 toe shoes. After adjusting to some seams that gave me blisters I was still happy with them. Then, even though I was 90% of the time running on concrete and asphalt, I started to get holes between the toes. I sewed them, but the holes keep coming back.
The provider sent me the wrong size",0
Clothing_Shoes_and_Jewelry_5,5,OR,This was a nice surprise! Fits tighter in the waste but gathered a bit to hide imperfections. I normally wear a 14 in ladies or xl-(I ordered a large) this fit perfectly and could even have gone a size smaller if comfortable with a tighter fit around the waste. The sleeves draped nicely but does have a wider arm hole-sports bra or tank will be a must as you can view side of bra when lifting arm. Very flattering and cute-I ordered another in light blue and will definitely get more! Not the highest quality but perfect for the price!,0
Clothing_Shoes_and_Jewelry_5,5,CG,For years I have been wearing an XL with the instructions saying it fits my size. I ordered a size 6.5 and it fit perfectly. The fabric is a nice dark brown and the color is vibrant. It was a little thin on me but I was happy to find it. I love it. I have a wide foot and I can wear it on my feet all day long. I just wish there was more colors. I am very pleased with this purchase. I am very pleased with this purchase,1
Clothing_Shoes_and_Jewelry_5,5,CG,DD loves these.  She says they are comfortable and comfortable.  She also says the sizing is accurate.  She is a size 8.5 and the waist is a bit loose.  She says they look great in the dress.I ordered the size I usually wear and they fit perfectly. They are a little tight around the waist but they are very comfortable. I've had them for about a week now and I love them!Great.  I like that the strap is longer than it is,1
Clothing_Shoes_and_Jewelry_5,5,CG,"I've been a fan of this brand and the materials are good.  The only reason I'm giving it 5 stars is because I am a 32D, and the material is very stretchy.  I wear a size 7 in shoes, and the size 7 is still too tight for me.  I'll have to order another size up.  I'm only a size 10 in shoes, and I will probably have to order another size up.  I will buy another pair if they are available",1
Clothing_Shoes_and_Jewelry_5,5,OR,"I was looking for a nice pair red leather gloves to match a jacket when I came across these I couldn't resist and glad I didn't. Theses gloves are a very vibrant red they are very soft, stylish, flexible and warm. I usually wear a small or medium in women's gloves my ring finger is size 61/2 these did give a size they arrived in size 8 which fit perfectly. They have a very soft fur lining from the finger tip to the wrist  and they match my jacket perfectly so glad I found them at such a great price.",0
Clothing_Shoes_and_Jewelry_5,2,OR,"Purchased these for a nice alternative to normal women's khaki work pants. Received them quickly but the product is not what I really expected. The material is VERY thin. I'm okay with the thinness, just didn't expect them to be that thin. Also, the small size is way too big for me. The length is so long that they have to be folded 3 times just to keep from being under my shoes. And the crotch hangs very low. The waist line is quite large as well. Basically, I can't wear them as they fall off or get stepped on constantly.",0
Clothing_Shoes_and_Jewelry_5,1,OR,This umbrella was very difficult to open and then just as difficult to fold back down. It feels as if after a few openings and closings it will break because of having to forse it to open.  I will not close down to the original size therefore it is a strain to wrap the band around it when it is in the folded closed position.  It will not fit back into its case. Construction not much better than a $3.00 umbrella you can buy on any corner on a rainy day.  It is pretty but not worth it.,0
Clothing_Shoes_and_Jewelry_5,2,CG,"the price is right, the material is nice and soft. I will keep this bag in my collection.I bought this for my son, he loves it! He wears it often and it's comfortable. I ordered the XS size, it is a little bigger than I expected but not too tight. It's a good product and I'm very happy with it.I've had this bag for a few years now and it seems to be holding up well. It's very comfortable, looks great, is",1
Clothing_Shoes_and_Jewelry_5,4,CG,"It's super cute! The only problem is the straps are a little tight around my waist. I'm 5'6"" and the front of the shirt is a little tight around my waist. The only thing I can do is cut it a bit. If it was a bit tighter I would definitely recommend it. I have a narrow chest and I can't wear it with a bra underneath. I wish I would have gotten it a little wider. The shirt was very soft and very comfortable.",1
Clothing_Shoes_and_Jewelry_5,5,CG,"I am really pleased with this dress and the quality. I will definitely be buying this again. Great quality and fit. The front part is very small, but the back is very large. The shoes are great. I'm a size 10. 5 and they fit great. I love the straps and they look great. I can wear them on my feet all day long. I would recommend them. These are my go-to shoes for summer. I love the arch support.",1
Clothing_Shoes_and_Jewelry_5,1,OR,"Wow are these small - they're both more narrow than expected, a shorter shoe and a narrow toe box. Not at all like a croc. More like a Naturalizer slide. I ordered a size larger than My mother normally wears but even with that she still can't fit a thin-ish stretch cotton sock into the shoe. The entire top is one giant elastic cocoon - puts quite a bit of pressure on your foot. Unsure if she can even wear them. It's not looking promising. It's not like any croc I've ever worn or bought and I have all sorts and styles.",0
Clothing_Shoes_and_Jewelry_5,5,OR,"Definitely worth $10!! I bought this hat for a New Years Prohibition Era party and it was perfect!! My wife has decided that she likes it so much that she is going to wear it, in fact, she wore it to work today.  For $10 I am extremely pleased with the quality.  It's not high end by no means but the materials are nice and all the seams are tight.  I wear a 7 5/8 fitted hat and the L/XL fits almost perfectly.  There is a small amount of room which lends to how comfortably the hat fits.",0
Clothing_Shoes_and_Jewelry_5,4,OR,"I bought this watch mostly because I was searching for a watch that had a vibrating alarm and this had some other cool features, so bought it. The moon calender is a nice touch also. This has helped a lot since I can now wake up nice and quietly and reliably. My only small complaint is the band smells after awhile and you have to keep washing it and then it will smell again eventually. In a way it is a good thing as I prefer this fabric band over some synthetic chemical band but it is a bit inconvenient at times.",0
Clothing_Shoes_and_Jewelry_5,5,CG,"This bag is perfect, has a nice, wide width and is comfortable. I have a wide foot and a wide foot bed and this bag is perfect for that. It does take a little getting used to, but it will be fine for most people.I love this dress. The material is soft and comfortable. I love the color and the fit. I ordered a medium so I could wear it to work. The dress is a bit big on me but it fits well and is flattering. I highly recommend this",1
Clothing_Shoes_and_Jewelry_5,4,CG,"I got these a year ago and I am very pleased with them. They have a nice feel to them and I think they will be a good value for the money. They were made well and are well made. I would definitely buy from them again. I will be buying more from them.Great shirt.  I will keep it.  I ordered a size up so I could wear it to work.  I am 5'4"" and it fits me well.  I ordered a small and it is",1
Clothing_Shoes_and_Jewelry_5,1,CG,"This is a nice quality material. The only problem is that it comes with a small buckle that doesn't fit.  The belt itself is very small, and the buckle is very large.  The material is very thin, so it will be hard to hold on to.  The only thing I would change is to order one size larger than you normally wear.  I like the look of the belt, but I'm not sure if it will hold up to wear very long.  I have had trouble with",1
Clothing_Shoes_and_Jewelry_5,5,OR,"I have to start woth I LOVE this dress. I was so scared when ordering this. Afraid it would be another onlinw order sizing fail or something but the second I opened it it all went away!  This dress is made very well. Does not look cheap one bit. The dress itself looked exactly like the picture and fit perfect. I loved the dress the second I put it on. I could go on forever. Im extremely happy with this purchase. I would definitely recomend this dress to anyone.
-I purchased this product at a discount/promotional Rate in exchange for my honest review.",0
Clothing_Shoes_and_Jewelry_5,1,OR,"If you buy this, make sure to get one that is 2 sizes bigger than you would normally buy I think it is an ASIAN size and additionally on the small side of that. I ordered it to replace an XL that was no longer unusable because the zipper was worn out. The XL was snug, but still fit. This one was a fair amount smaller than the XL even though it was labeled XXXL. When I went to return it, I fould out that I am expected to pay the return shipping for what seems to me to be a mislabeled product.",0
Clothing_Shoes_and_Jewelry_5,2,OR,"Way too small in torso.
 I have 3 other dresses from Ever Pretty, they fit well. In fact they're all a bit on big side.

I did so much research and BOTH dresses I ordered for an important Black Tie Gala are absurdly small around torso.

But TOO BIG in the chest and hip area. I looked at many many photos for this dress and am stunned how far it plunges.

It's very strange because I am a perfect hourglass (37-29-38) and this dress should have fit comfortably.
I am so sad that I will now just go back to buying formal dresses in the real world.",0
Clothing_Shoes_and_Jewelry_5,5,CG,"My son wore this to a wedding and it was just what he wanted! He loves it!Great quality and fit. The front part is very small, but the back is very large. The shoes are great. I'm a size 10. 5 and these fit great. I love the straps and they look great. I can wear them on my feet all day long. I would recommend them. These are my favorite shoes. I have a hard time finding shoes that fit me comfortably.",1
Clothing_Shoes_and_Jewelry_5,4,CG,"I wanted to like these, but the quality is just too poor. I have a hard time finding a pair of shoes that fit, and they're the only ones I can get. The quality is terrible, and the material is thin. I wish I had gotten some thicker material for the rubber sole. I have a pair of flip flops, and they are a little uncomfortable. I wish I had gotten some more thickness for the rubber.I love these shoes. I have been wearing them for years, and I",1
Clothing_Shoes_and_Jewelry_5,3,CG,"i got this because i wanted a nice wide width shoe for my husband who is a size 6.5 so i had to get a size down.  He wears a 6.5 so i ordered a size up.  I am 5'8"" and this shoe fits him perfectly.  He wears it with jeans and it has a very comfortable feel to it.  It is very light and comfortable.  I highly recommend it for any day wear.Love these shoes!  They are very comfortable, very easy",1
Clothing_Shoes_and_Jewelry_5,4,OR,"I went on a trip to Costa Rica & these shoes turned out to be a wonderful choice!!  They dry quickly, are comfortable & are great for things like whitewater rafting!  The fit is true to size (I wear a 12 normally in most brands).  On the other end, these shoes are okay looking at best.  I doubt I'll ever wear them around the city but you know what you are getting when you buy them.  I'd recommend them if you are going to be doing any water sports or beach activities that require shoes or for hot climates!",0
Clothing_Shoes_and_Jewelry_5,5,OR,"We just got these so I haven't washed them yet to see if they shrink yet. I bought the darker blue 3-4 size for my tall and skinny 3, almost 4, year old son. They are a nice spring/summer weight with wonderfully deep pockets for treasures. The waist fits well-- not too lose or snug, but length is quite long and we had to roll them twice at the bottom. If I buy more I will still probably by this size as we are going into summer and I would like for them to work for fall. But I would say they run long.",0
Clothing_Shoes_and_Jewelry_5,5,OR,"This is mr second paid and I love them.  I use them as slippers that I can also just slip on to walk out in the cold garage, the yard, the street....or even a quick trip to the store.  My last pair lasted over a year with the only substantial wear being the inner sole.  The only reason I needed to order a new pair is because my dog got ahold of my old pair and decided they made a better toy for him than shoes for me......otherwise I'm sure they would have made it at least a few more months.",0
Clothing_Shoes_and_Jewelry_5,5,CG,"OOfos are absolutely amazing shoes. They are lightweight and comfortable. I love the style and the style is so comfortable. I am a 32D, and wear a 9 in most shoes. I ordered the 9. 5 in this size. I am still waiting for the correct size. I have to order the size I ordered. If I order the 10 in this size, I will order the 9. 5 in the 9. 5 in the 9. 5 in the 9.",1
Clothing_Shoes_and_Jewelry_5,3,CG,"This bra is just okay.  I wear a 10 in this bra.  The fit is just right.  The material is nice, soft and comfortable.  I'm a size 10 so it's a little snug in the chest, but it's not really tight at all.  I love it.  I love the color and the fit.  It's a little heavier than I expected, but I guess I'll keep it for now.  I will buy another pair.I got this for my son who",1
Clothing_Shoes_and_Jewelry_5,4,CG,"I was so excited to find a pair of these. I normally wear a size 10 and ordered a size 10.5. I am a 32D, and these fit great. The only thing I would change is that I am a bit short. I bought them for my husband for a party. They fit great, and I will be getting more of them. I will definitely be buying more.It's very pretty, but it is very short. I will buy another pair.I got this for my son for Christmas",1
Clothing_Shoes_and_Jewelry_5,4,OR,"I bought the 6 month one for my 6 month old and found it to be a little tight around the thighs but still a secure fit.  I got the 12 month one when my daughter hit 17 lbs even though the 6 month size says it goes up to 18 lbs.  It is a little big but gives more room around the legs which she needs. She will be able to wear the 12 month size for awhile. I love how easily these diapers come on and off and they look so much cuter than the disposables.  They are waterproof, too!",0
Clothing_Shoes_and_Jewelry_5,5,OR,"These boots were a gift for my wife. When she first put them on they seemed a little small. I do recommend ordering a size larger than your regular shoe size. That is your boot size.
She has been wearing them for a week and they have loosened a slight bit. She doesn't mind the snug fit, because they are faux fur lined and she doesn't wear socks with them anyway. They are mostly to pull on quickly for going out of the house to check the mail, take out the dogs, etc.
They are warm and cozy and are exactly what I hoped they would be.",0
Clothing_Shoes_and_Jewelry_5,5,OR,"Loooooove these boots!!!! So glad I bought them. Would definitely buy these or other Bear Paw boots again. I wear a 9 or 9.5 depending on shoe and based on other reviews I went ahead and ordered a 10 and they fit perfect.
**update** going on Year 2 of having these and wearing them all winter and they are still nice boots. Barely any wear and tear on them other than a little wear on the inside which is expected. I had also bought the cleaning kit and used it to treat them before wearing and once a year at the end of the winter season.",0
Clothing_Shoes_and_Jewelry_5,5,CG,"I thought these earrings were a little too big, but I'm happy with them!Very pretty.I bought this for my son, and he is very happy with the purchase.  The color is beautiful and the material is very thin.  He is very happy with the purchase.  We have a family with three kids and they love the color and the fit.  I highly recommend this product.Love these!These are my favorite shoes. I have a hard time finding shoes that fit me comfortably, but I have",1
Clothing_Shoes_and_Jewelry_5,5,CG,"We all know how overwhelming it is when you walk in them.  These are the only shoes I can wear.  The front of the shoe is the most comfortable.  I can't go wrong with these.  I'm a size 10.5 and I ordered the 7.5 and it fit perfectly.  I did have to take a break in to wear them, but I didn't mind.  I'm 5'8"" and they are a little wide so if you want to wear them for a long time",1
Clothing_Shoes_and_Jewelry_5,3,CG,"These are too narrow and narrow. The wide knee part is a little tighter than the other one.I bought this for my son, and he is very happy with the purchase.  The color is vibrant and the material is very thin.  He is very happy with the purchase.  We have 2 pairs of these and he has worn them over and over.  He has already been wearing them for a few months now.  They are very comfortable and fit well.  The material is very soft and comfy. ",1
Clothing_Shoes_and_Jewelry_5,5,OR,"This is a very nice wallet. It has a designer  look,  but not the designer  price. It is made of real leather. It even smells like leather. It has 2 pocket  for cash and a zippered area for coins. There is also a checkbook slot and another slot.  There  are 12 slots for debit  and credit cards. It is lined with beige paisley  fabric.  I believe  it comes in several colors. I ordered a pale pink. The leather is smooth and soft.
I received this item at a discount  for my honest and unbiased  review.",0
Clothing_Shoes_and_Jewelry_5,5,OR,"I love the way these 1/2 inch earrings fit on my lobes and the way they are made. The two rows of stones are set beautifully and these are delicate, not flashy, looking earrings. They are so fine looking that anyone would think that they are genuine diamonds. They are appropriate for everyday wear and I have even slept with them on because they are so comfortable. They have a secure snap closure, they type found on fine jewelry, not that silly hook finding that breaks off so easily. I am thrilled to have these earrings and have been wearing them non-stop since they were delivered.",0
Clothing_Shoes_and_Jewelry_5,4,OR,"Good fit.  Straps in back were not sewn properly.  I had to reinforce the stitching before I attempted to wear this dress.  I like the casual style.  It's flattering to my arms, since I'm older I need the coverage at the exact spot where the sleeves begin.  Length is perfect for me at 5'1"", it hits me just barely above knee level.  Can be dressed up or used as casual wear.  I'm hoping the wrinkles will steam out, not having much luck using a de-wrinkle spray.
I would consider this dress a decent purchase and would recommend to a friend.",0
Clothing_Shoes_and_Jewelry_5,2,CG,"Sad to say, but not what I expected. Not what I expected, just a tiny bit. I bought this for my son, who lives in the North Dakota area. He's 5'3"" and 175lbs, which was perfect for him. He ordered a size XL and it fit perfectly!  I did have to wash it a few times to get it to dry, but it still looks good. He is very pleased with it. This is a great wallet for the price.",1
Clothing_Shoes_and_Jewelry_5,5,CG,"This is my first kilt, and it feels great.  I will keep it for the next couple years.  I had to replace a couple of buttons, but otherwise the pants were fine.The shoes are great.  I'm a size 10.5 and they fit well.  I love the stitching and they look great.  I can wear them on my feet all day long.  I would buy them again.  I'm returning them because I couldn't wear them for long enough to wear them for a long",1
Clothing_Shoes_and_Jewelry_5,3,CG,"Somewhat disappointed with these. They are a little wide, but I will keep them. I am 5'6"" and the dress fit perfectly. The fabric is a nice stretchy material that doesn't look like it will shrink in the wash. I was worried that the dress would be too small. I love the color and the fit. It is a little dressy but I like the look of it. I am 5'6"" and the dress is flattering.",1
Clothing_Shoes_and_Jewelry_5,2,OR,"I so wanted to like this ""dress"".  I am 5'10"" 200lbs. and  normally wear a size 16 or XL and this was large on me.  The pockets are very bulky and the design is awful on a tall person.  The flare out part is really big and on me it hit too high and made my bottom feel HUGE.  I felt as if I were wearing a halloween pumpkin costume with the stuffing removed.  I have several long dresses from Mordenmiss in a similar style and just love them, very flattering, but this one is just very bulky and somehow ""off"".",0
Clothing_Shoes_and_Jewelry_5,3,OR,I ordered an XL. My waist is 31 butt and hips 46 i'm 5'7. It was hell getting on. I have a very large bottom so it was difficult getting over the humps but it smoothed everything out and it did not make my butt go flat like some reviews said. My waist line improved but it pronounced my luv handles. If I had a shorter torso I think the cincher part of the waist wouldn't push out the luv handles. I you want to use the pee hole make sure its lined up right and if you do you have to wear underwear over the suit.,0
Clothing_Shoes_and_Jewelry_5,3,OR,"I hesitate to knock a product down on how it fit me personally, but in this case I'm making the exception.  I really liked the look of these shoes and really wanted to keep them.  But......

They are so tight across the section from the ball of my foot to the outside (where the shoe breaks when you walk) that I couldn't stand having them on for even a few minutes.  I don't mean a little narrow.  I mean ""can't walk without grunting in pain"" narrow.  Sent them back.

Really disappointed.  I still like these better than the ones I ended up keeping",0
Clothing_Shoes_and_Jewelry_5,2,CG,"I normally wear an 8.5 and the 10.5 fit perfectly.  I am 5'6"" and the 10.5 fits perfect.  I wear a size 8 and these fit perfectly.  I will be ordering more from this seller as I am still waiting for the right size.  I have a wide foot and I can wear these on my feet all day long.  I would recommend these shoes to anyone.Great fit, great price.This is a great wallet for my father's birthday. The color is a",1
Clothing_Shoes_and_Jewelry_5,4,CG,"My daughter likes these shoes, and has been wearing them for a month.  They are very comfortable.  The only thing is the heel is very loose around her feet.  I would definitely recommend these shoes to anyone.  I am 5'8"" and weigh 145 pounds.  I ordered a size 8 and it fit perfect.  I have a hard time finding shoes that fit.  I would recommend these shoes to anyone.Great.  I like that the strap is longer than the boot, which is a bonus. ",1
Clothing_Shoes_and_Jewelry_5,5,CG,"I bought these to get some stretchy socks and they fit perfect.  They are warm and stretchy so I don't get a lot of blisters or irritation.  I love that they are made in China.  I am very pleased.I love this dress. The material is soft and comfortable. I love the color and the fit. I ordered a medium so I could wear it to work. The dress is a bit big on me but it is perfect for me. I am 5'7"" and the dress is a",1
Clothing_Shoes_and_Jewelry_5,2,OR,"I am a Clarks devotee, know my size in Clarks, and have worn Clarks clog style shoes for many years, so I was disappointed in the fit-very tight across the bridge of my foot, which makes my foot slide back, I am hoping that with some wear they will loosen up, but I am used to out of the box comfort and wearability from Clarks. I have noticed that there are very few clog styles available right now, so I had few choices. Style-wise, I like the look of the top, the heel is a little frumpy. I like my Walking Cradles with a short stacked heel better.",0
Clothing_Shoes_and_Jewelry_5,5,OR,"I'm not quite sure why these are listed on Amazon as plus-size; they go from size 5 on up. I was wanting to buy elance French cut, so I checked to see if my size was listed and it was.

Anyway, I love these panties. They are cut high on the thighs so there are no panty lines, but don't ride up in the back. I like that the waistband and leg elastic is covered by fabric so there is nothing to pinch me. They are cotton and breathable. There is a huge selection of colors that don't fade out with many washings. I wil buy again and again.",0
Clothing_Shoes_and_Jewelry_5,2,OR,"This swimsuit is adorable! However, I wore it once and won't be wearing it again. I purchased it for a beach vacation and got one days use out of it--however, the color bled and stained my skin underneath the suit. It also rubbed off on my (much more expensive) cover up, and the beach lounge chair I was sitting on.. Additionally, the top is very flimsy and offers no cup support at all. (Unlike how it appears in the picture.) For the price paid I didn't expect much and probably would have given it a higher star rating if it hadn't stained my skin, clothing, and beach chair!",0
Clothing_Shoes_and_Jewelry_5,5,CG,"I love it, my family loves it, and the colors are perfect.My son loves this shoe. He loves the way it looks, feels and fits him. He's a 4.5 and it fits him great. The size is perfect. He is very happy with it.I bought these for my daughter's wedding and she loves them. She's a size 8 so I ordered a 9.5. She's a little big for her but they are a perfect size for her. She loves them.My son is a size 8",1
Clothing_Shoes_and_Jewelry_5,5,CG,The PERFECT shoe!!!! I've been wearing these shoes for about a month now and they have held up just fine. I had to replace a pair of shoes that had been worn a lot and that had broken in. I have a pair of size 9. 5 and they are very comfortable. They are not very long and I have worn them over and over with a pair of shoes. I would recommend them to anyone looking for an athletic shoe. I bought these for my boyfriend and he loves them.,1
